hub,intervention_type,donor,report_date,distribution_date,planned_implemented,implementing_partner,activity,regularity,duration_assistance,quantity,unit,families,beneficiaries,rapid_assessment,governorate,district,sub_district,community,village_camps,camp_name,reception_centre_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,longitude_x,latitude_y,location_pcode,abbreviation
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,149,745,Yes,Idleb,Harim,Dana,Atma,In the Village,Atma,NA,SY07,SY0703,SY070301,C4130,36.689846,36.309771,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,53,265,Yes,Idleb,Harim,Dana,Aqrabat (Dana),In the Village,Aqrabat,NA,SY07,SY0703,SY070301,C4127,36.70786,36.269945,NA,IhsanRD
NWS,Earthquake,SCI,2023-02-28T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,36,180,Yes,Idleb,Harim,Dana,Qah,In the Village,Qah,NA,SY07,SY0703,SY070301,C4131,36.725165,36.296273,NA,IhsanRD
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,76,380,Yes,Idleb,Harim,Salqin,Magaret Hory,In the Village,NA,NA,SY07,SY0703,SY070302,C8427,36.420395,36.032263,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,30,150,Yes,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Al Areen - Kastanah Fawqan,In the Village,NA,NA,SY07,SY0704,SY070400,C6640,36.399782,35.836472,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,168,840,Yes,Idleb,Harim,Salqin,Salqin,In the Village,NA,NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,121,605,Yes,Idleb,Harim,Salqin,Aljib,In the Village,NA,NA,SY07,SY0703,SY070302,C6694,36.424113,36.152629,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,14,70,Yes,Idleb,Harim,Armanaz,Armanaz,In the Village,NA,NA,SY07,SY0703,SY070305,C4176,36.502023,36.084016,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,438,2190,Yes,Idleb,Harim,Salqin,Big Hir Jamus,In the Village,NA,NA,SY07,SY0703,SY070302,C4141,36.420317,36.189338,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,30,150,Yes,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Ein Elsoda (Jisr-Ash-Shugur),In the Village,NA,NA,SY07,SY0704,SY070400,C4204,36.34248,35.831804,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,183,915,Yes,Idleb,Harim,Salqin,Faroukiyeh,In the Village,NA,NA,SY07,SY0703,SY070302,C6619,36.407387,36.182357,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,55,275,Yes,Idleb,Harim,Salqin,Foziyeh,In the Village,NA,NA,SY07,SY0703,SY070302,C4135,36.394989,36.212291,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,8,40,Yes,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Jisr-Ash-Shugur,In the Village,NA,NA,SY07,SY0704,SY070400,C4199,36.314953,35.814181,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,53,265,Yes,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Kniset Nakhleh,In the Village,NA,NA,SY07,SY0704,SY070400,C4222,36.376836,35.822991,NA,PIN
NWS,Earthquake,SDC,2023-03-21T00:00:00Z,2023-03-12T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,45,225,Yes,Idleb,Harim,Armanaz,Milis,In the Village,NA,NA,SY07,SY0703,SY070305,C4184,36.487717,36.005116,NA,PIN
NWS,Earthquake,WHH,2023-03-10T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,100,USD,240,1270,N/A,Idleb,Harim,Salqin,Azmarin,In the Camp,Ibn Sariaa,NA,SY07,SY0703,SY070302,C4143,36.401422,36.055985,NA,SO
NWS,Earthquake,WHH,2023-03-10T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,100,USD,110,550,N/A,Idleb,Harim,Salqin,Salqin,In the Village,NA,NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,SO
NWS,Earthquake,WHH,2023-03-10T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,100,USD,576,2940,N/A,Idleb,Harim,Salqin,Tlul,In the Village,NA,NA,SY07,SY0703,SY070302,C4137,36.399881,36.207339,NA,SO
NWS,Earthquake,WHH,2023-03-10T00:00:00Z,2023-03-12T00:00:00Z,Implemented,Shafak Organization (SO),Cash Response,One Off Distribution,30,100,USD,362,1870,N/A,Idleb,Harim,Salqin,Ein Elbikara,In the Village,NA,NA,SY07,SY0703,SY070302,C4136,36.412679,36.195065,NA,SO
NWS,Earthquake,COMRES II,2023-03-05T00:00:00Z,2023-03-13T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,75,375,N/A,Aleppo,Afrin,Afrin,Kafr Batra,In the Village,NA,NA,SY02,SY0203,SY020300,C1388,36.81369,36.462979,NA,IYD
NWS,Earthquake,COMRES II,2023-03-05T00:00:00Z,2023-03-13T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,75,375,N/A,Aleppo,Afrin,Afrin,Kawkabeh (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1381,36.836422,36.45174,NA,IYD
NWS,Earthquake,COMRES II,2023-03-05T00:00:00Z,2023-03-13T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,75,375,N/A,Aleppo,Afrin,Afrin,Sheikh Eldeir,In the Village,NA,NA,SY02,SY0203,SY020300,C1359,36.829344,36.368746,NA,IYD
NWS,Earthquake,COMRES II,2023-03-05T00:00:00Z,2023-03-13T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,60,300,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IYD
NWS,Earthquake,COMRES II,2023-03-05T00:00:00Z,2023-03-13T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,100,500,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IYD
NWS,Earthquake,COMRES II,2023-03-05T00:00:00Z,2023-03-13T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,One Off Distribution,30,150,USD,150,750,N/A,Aleppo,Afrin,Ma'btali,Ma'btali,In the Village,كمروك/kamrouk,NA,SY02,SY0203,SY020306,C1552,36.736791,36.563264,NA,IYD
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,44,220,Yes,Aleppo,Afrin,Sharan,Kafr Janna,In the Camp,Salat Almukhtar / صالة المختار,NA,SY02,SY0203,SY020304,C1518,36.949674,36.584073,CP001445,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,130,650,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Camp,Human Village / القرية الإنسانية,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,60,300,Yes,Aleppo,Afrin,Sharan,Tal Elosud,In the Camp,Maamil Aljasem / معامل الجاسم,NA,SY02,SY0203,SY020304,C1498,36.894931,36.554592,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,27,135,Yes,Aleppo,Afrin,Sharan,Tal Elosud,In the Camp,Zahrit Alrabie Camp / مخيم زهرة الربيع,NA,SY02,SY0203,SY020304,C1498,36.894931,36.554592,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,10,50,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Camp,Qastal keshk Camp / مخيم قسطل كشك,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,2,150,USD,102,550,Yes,Idleb,Harim,Salqin,Jakara,In the Village,NA,NA,SY07,SY0703,SY070302,C6622,36.389864,36.148555,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,320,1600,Yes,Idleb,Harim,Armanaz,Milis,In the Village,NA,NA,SY07,SY0703,SY070305,C4184,36.487717,36.005116,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,2000,10000,Yes,Idleb,Harim,Salqin,Salqin,In the Village,NA,NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,190,950,Yes,Idleb,Harim,Salqin,Betiya,In the Village,NA,NA,SY07,SY0703,SY070302,C4147,36.388647,36.075831,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,70,350,Yes,Idleb,Harim,Salqin,Hamra (Salqin),In the Village,NA,NA,SY07,SY0703,SY070302,C6621,36.393433,36.084542,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-13T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,400,2000,Yes,Idleb,Harim,Salqin,Tellemar,In the Village,NA,NA,SY07,SY0703,SY070302,C4148,36.417177,36.057763,NA,GOAL
NWS,Earthquake,SV,2023-03-21T00:00:00Z,2023-03-13T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,184,920,Yes,Idleb,Harim,Salqin,Kafarna,In the Village,NA,NA,SY07,SY0703,SY070302,C4149,36.44031,36.194488,NA,PIN
NWS,Earthquake,SV,2023-03-21T00:00:00Z,2023-03-13T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,15,75,Yes,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Watba,In the Village,NA,NA,SY07,SY0704,SY070400,C4220,36.408324,35.810155,NA,PIN
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,170,850,Yes,Aleppo,Afrin,Sharan,Kafr Janna,In the Camp,Salit Media / صالة ميديا,NA,SY02,SY0203,SY020304,C1518,36.949674,36.584073,CP001954,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,42,210,Yes,Aleppo,Afrin,Sharan,Kafr Janna,In the Camp,Kafar Jana 2 Camp / مخيم كفرجنة 2,NA,SY02,SY0203,SY020304,C1518,36.949674,36.584073,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,75,375,Yes,Aleppo,Afrin,Sharan,Kafr Janna,In the Camp,Qibar Camp / مخيم قيبار,NA,SY02,SY0203,SY020304,C1518,36.949674,36.584073,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,25,125,Yes,Aleppo,Afrin,Sharan,Qatireh,In the Camp,صالة أمانوس/Salit Amanus,NA,SY02,SY0203,SY020304,C1519,36.908661,36.625936,CP001851,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,25,125,Yes,Aleppo,Afrin,Sharan,Doha (Sharan),In the Camp,Matenly(Khubz Alkhair) / ماتنلي(خبز الخير),NA,SY02,SY0203,SY020304,C1515,36.930648,36.595739,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,110,550,Yes,Aleppo,Afrin,Sharan,Kafroum,In the Camp,Kafarom Camp / مخيم كفروم,NA,SY02,SY0203,SY020304,C1522,36.859188,36.590325,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,100,500,Yes,Idleb,Harim,Salqin,Jakara,In the Village,NA,NA,SY07,SY0703,SY070302,C6622,36.389864,36.148555,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,260,1300,Yes,Idleb,Harim,Salqin,Delbiya,In the Village,NA,NA,SY07,SY0703,SY070302,C4146,36.400024,36.126835,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-14T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,300,1500,Yes,Idleb,Harim,Salqin,Abu Talha,In the Village,NA,NA,SY07,SY0703,SY070302,C4133,36.436286,36.103967,NA,GOAL
NWS,Earthquake,SWS,2023-03-21T00:00:00Z,2023-03-14T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,330,4950,Yes,Idleb,Harim,Salqin,Msheirfeh (Salqin),In the Village,NA,NA,SY07,SY0703,SY070302,C6620,36.378474,36.172094,NA,PIN
NWS,Earthquake,SWS,2023-03-21T00:00:00Z,2023-03-14T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,145,725,Yes,Idleb,Jisr-Ash-Shugur,Janudiyeh,Mudiah - Luxin,In the Village,NA,NA,SY07,SY0704,SY070403,C4261,36.314192,35.942605,NA,PIN
NWS,Earthquake,SWS,2023-03-21T00:00:00Z,2023-03-14T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,16,80,Yes,Idleb,Harim,Salqin,Salqin,In the Village,NA,NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,PIN
NWS,Earthquake,SWS,2023-03-21T00:00:00Z,2023-03-14T00:00:00Z,Implemented,People in Need (PIN),Cash Response,One Off Distribution,1,150,USD,15,75,Yes,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Sabileh,In the Village,NA,NA,SY07,SY0704,SY070400,C4211,36.416134,35.875003,NA,PIN
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,110,550,Yes,Aleppo,Afrin,Sharan,Doha (Sharan),In the Camp,Matenly Baydar/ ماتنلي بيدر,NA,SY02,SY0203,SY020304,C1515,36.930648,36.595739,CP001662,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,15,75,Yes,Aleppo,Afrin,Sharan,Mashaala,In the Camp,Bawabat Afrin / بوابة عفرين,NA,SY02,SY0203,SY020304,C1520,36.929945,36.578595,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,55,275,Yes,Aleppo,Afrin,Sharan,Mashaala,In the Camp,Zeyarat hanan / زيارة حنان,NA,SY02,SY0203,SY020304,C1520,36.929945,36.578595,CP001446,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,80,400,Yes,Aleppo,Afrin,Sharan,Bafelyun,In the Camp,Alauda Camp / مخيم العودة,NA,SY02,SY0203,SY020304,C1507,36.981533,36.610993,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,15,75,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Camp,Huretan Camp / مخيم حريتان,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-16T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,65,325,Yes,Aleppo,Afrin,Sharan,Qatmet Efrin,In the Camp,Al Qadoor / القدور,NA,SY02,SY0203,SY020304,C1524,36.963116,36.587216,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-16T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,200,1000,Yes,Idleb,Harim,Salqin,Saidiyeh (Salqin),In the Village,NA,NA,SY07,SY0703,SY070302,C4138,36.423879,36.067475,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-03-16T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,250,1250,Yes,Idleb,Harim,Salqin,Kafr Hind,In the Village,NA,NA,SY07,SY0703,SY070302,C4151,36.42982,36.082796,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,13,65,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Bashir Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Sadaka(Kelly) Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,21,105,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Sultan(Kelly) Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,42,210,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Taawun(Kelly) Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,18,90,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Atta alkhair Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,20,100,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Ebin Othman Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,kfrewyd Al_mahaba Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,20,100,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Muzun Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-20T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,12,60,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Noor Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,11,55,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Ataa Alrahman Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,5,25,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Khair Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,7,35,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Audi1 Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,9,45,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Diaa 3(Kafruma) Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Wifak Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,5,25,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al-Rahma 1 Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al-Rahma 2 Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,10,50,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al-Rahma 3 Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,11,55,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Atta alkhair2 Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,6,30,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Kafr Sejna(Kelly) Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,9,45,Yes,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Omareen Camp,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,4,150,USD,800,4000,Yes,Idleb,Harim,Kafr Takharim,Kafr Takharim,In the Village,NA,NA,SY07,SY0703,SY070303,C4157,36.51543,36.116497,NA,GOAL
NWS,Earthquake,GOAL,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,1,150,USD,5,25,Yes,Aleppo,Afrin,Bulbul,Deir Hasan,In the Village,NA,NA,SY02,SY0203,SY020301,C1399,36.844318,36.662449,NA,GOAL
